node1,node2,num_of_carts
def59eb2e17b32b980b5341984f6b500,f3dadecca4b876a315481c79b8adcf16, 2
55363f487ca324087a49ddfcfb91b971,7b49e585ac8c80b14c9b2815d4db465f, 2
6d3d8ade6b793a08b041b6bc653c08ca,ff26009ac6b838dc6cffa2d589cdbefb, 2
ec8ae427905e10052ee4f1e9993b6763,7893c68e0a8b6e58a70390551e8a84d9, 2
dd6a505f83dd3c6326aa9856519e0978,5d0a7cb413c5b59233c57177fe2f20b0, 2
1f8e37053267b9ea6ef0fbb02cbdce80,0a8364a63342dab8877bc3e5eb7cff6c, 2
5d90b82ad1fdff812987fa28158b7984,211d04c14dd756f5e4dec38c19187fdb, 2
7f064525eaaa1ce9d22c085f7ff5413a,186fe07c8b8005ec6a498587ffbc1352, 2
ee188b2353254fc5117468bfab1e789f,bdfa3ba07ef80b018f8102da22d908d1, 2
1f1354b0aa934e7ad75546467a6d028b,d54a7e69c3102b38b13952aeae0bc8f3, 2
d2a05d5e096038f24a2944fe6ddebd29,30699bee01692428398004b3308133e4, 2
0bcc3eeca39e1064258aa1e932269894,422879e10f46682990de24d770e7f83d, 19
ace91f88d635b9e5563e36cc0a0a8f09,57d9a5d185e8254383504f57c4b8ddcc, 2
3dc7db1edfac20883ed35ecfec05a3cc,24baefeed71136f90df0149ca1e85c49, 2
14dffa241a078aeaebaef48a49e807ca,014a8a503291921f7b004a5215bb3c36, 5
4e45c321347cc3336c76fd6350da3445,85337022853da10b8f5fd7d1ef180421, 2
c501923885535aa99ac2dd7a4e0ed7fe,8338cef8355d238f43711dcb9c0657b2, 2
0a311a14cbefde1a7b83f0b7ed99c422,c1aae55ae7c285aa64e3f0ba1966dd44, 2
36eabbbffe429d2997d5bf9b40695335,7b2fc344801b7bd210743493b0cf9385, 2
deaa363c2aa7c56c84e888bb74cc7176,f4ff31c676834c31a24648df290aa349, 2
6d2fde7d12bb6ff367dbda120ba8828e,fb29f48bfea41db52e349454f433340e, 7
8d777214c45c704660310bdc5a2741ea,d92239d375e7626174b8545ea884b504, 2
be642ced82a99a398aa76d720cf47d19,cce2229eda675cb0cb95616917bbb34b, 2
2d27434c710806b971a721da337a112a,86c43103446290e7efacad3701cd654d, 4
fc5dd987f12a7b823a76a44aa1ba88f6,07ffc018eaf23e086370dea42c74077b, 10
e06f99e79036d681effa3de75989bf22,5403528d987ad26e8d7cb25940411987, 2
c8467740c17bad8744006eb0e041f142,8c90d88939a7bce735c315d9d8cd5274, 2
88bd8458fdc2ceec3e71ef1d867a7b45,5f0bdec2fb222061ed8fe52586a5957d, 3
89de415e2cf869a6b1274f51913f1a49,50b9ed3a22932b28d452c73046083f5d, 2
bc7f7a995ff963c23da53e0856e8b6a3,339dfa68c25548e53903cd44e090f28f, 2
937c825572d26b9e5a723527c6d625c6,06edb72f1e0c64b14c5b79353f7abea3, 2
bb09cce52b336261572a5a7e25a33795,8213da1c8eae3aa3fa5c70d87fc1581c, 2
e869c12a2f4763dbfc1a8398d20a1213,7052c556fc966a2321d570f3c5a8790f, 2
5d1d8ec5b31c5c359f10c4b23b819170,154696c4f8e96ed48f0c191eb09c0683, 2
dea837d4f3f30b541725d258c15e4ff1,9d8a0e115e802d845b4ce1eb794d1260, 2
9ada4c8f4e072df42ff63b30520b6975,5d6bea33648f018dbb563f3a2fab09f3, 2
1b930f20f389f3e3d057b9e3e85ca83d,c4ceee876c82b8328e9c293fa0e1989b, 2
f97a136cf6e5f5d9333b513afc8b153e,8a443635fdf9759915c9be5be2e3b862, 2
d678178aa4291cd25a755a90188375c8,322083bacc83416f56c4110e0216c2e1, 2
d3350fee567b6f7149265243bc8cf282,cc2de3090e4e70b255499285f2d72735, 2
7d854ab97c64ef9df2bbfaf332765786,84a87daa85c8b432d90bc1baa0cb4388, 2
d34761aaa1f96394cd795fd65e9b68e2,100260bf9206d859dc8db128c8c5afc9, 2
cc63d91555437d9d8d9ae7bf007a1f2c,4660b448a9e1499945013a9fb3f11ec4, 2
2ff995aead9c63a1f37a07b3664ead37,53a72a0b6feec4a5cb40c5c79374b471, 2
cda8b52b3a3d0574a74b18bc73da024f,d19284bf0893e07e80c26fe4ad33458e, 2
73efecdfe04fa13599a99282cebf99ff,2ffb8b836bb62d53a77a69a67814fffa, 2
2d1a9ea0989c21fc3903ab08be09a4f0,163e6400e6dadd0fe04775c5e9331fda, 2
86c43103446290e7efacad3701cd654d,d2d39433df84064b1556612cc52cefca, 2
cce5fb9f7c1ec276edfcf70741b519bb,6bbe55cf8f85c87b6eebb775a53402f4, 2
ffe8083298f95571b4a66bfbc1c05524,72b781d37ad5c06da9a06f01248d3f48, 2
b0961721fd839e9982420e807758a2a6,368c6c730842d78016ad823897a372db, 3
d696750e550fd0f733979dd7e5dff921,7a82832901d5f4cd314a4e102c47bd2b, 2
b141c668aca84c5877a5c66bd94fedc8,0a4093a4af429dc0a9334300e5c13ae5, 2
f087c706a59c175468a1a05c5d2305e5,a7b9753ca5040193a1505f15c723c0e0, 2
45a9a8115c62ad1ce34845e5ec4cfd48,1ac09f60f3c3bc2021c637ef23fa3248, 3
f5068d43799fc3243cf62b290d885d3e,ed5f0d58e27cf65a07283c251747936f, 2
8338cef8355d238f43711dcb9c0657b2,07c055536ebf10dfbb6c6db6dbfc36e5, 3
019003324f0a201dd2c8962beaf94b6d,97de49733ccaac64d122444d8db709d1, 2
0f784f8f15179b9e101beb85796efc1a,4ba2ecadbc22416fc5eab3097203922c, 2
f75eb66dc82bccecabd706bd441cfd3a,3cb27db8c8015afcf219721d4fc10148, 2
6c90c0f6c2d89eb816b9e205b9d6a36a,55939df5d8d2b853fbc532bf8a00dc32, 2
a029ecbeadd18685578725691cb11160,3c261802e239d1f2dcda5ed49aa14220, 2
748b719f4cbfdcb99cae90bf4bb16217,40639ced9d62eca7f4637b1be4ccdf44, 5
689c51a11e9c5daefc1f9b0782e28fcf,1427b126f61597524866770b05d4eed2, 2
53759a2ecddad2bb87a079a1f1519f73,0615dcf981da53a5ca8777cd6a80361b, 2
37583bbe907fb493b9b2efdc7b24ab54,e7593e3c84b3302e1531a715f1ded8b2, 2
cbdb9bf611328898bd4b32a384506b3a,e4c7ed7a832858c17d60ad5e38b00aba, 2
423508a562a915a6a9454374fb6a4c70,89b121bee266dcd25688a1ba72eefb61, 2
62d8daeee0db3a60c234c2d1bfd10651,7ca5f56188492e30c50ba64de188aae7, 2
cf45cea95e6b4d46e80fe098eda10c8f,75d6b6963340c6063f7f4cfcccfe6a30, 2
87aff1d9a5e94db6840c5b963a5cef90,008cff0e5792219fae03e570f980b330, 2
c501923885535aa99ac2dd7a4e0ed7fe,741a31499a578979be85db7f80139e62, 2
91910bbde68f7027e850dcd82b25c5bb,0369a47f7ad96df46ad8ed76767de8bd, 2
322c315bc0661c64fdcab7a70dbc0354,e9def91e99c8ecb7c5cef5e31506a056, 2
d3e2c403fa58493ea2d48ec1fd356ca5,e745ef0b16caf129dfc0f4979c347619, 2
648b8a8c89e77c27e1e894e857667f6c,c80525a7dab2df6000ca88a2e7197323, 2
e70d8bce868310111ec36d96f6d80a9c,91894be08b341b3d6228779d2a80ab94, 2
11e5f8670ab66f75fd2b979a6d2a14b2,bd2c3709849255acdbf5855094cdaa01, 2
ac1fcaf7402bfbf019afdcce1a784ad4,d5bf1e6386a450dd26acf14a6f41768f, 2
35afc973633aaeb6b877ff57b2793310,1ce5b88456351c3b986532265a56d223, 2
be40b2de99172a1101c7dfc49a52d2cf,a836767158b2c4fdca1d178b8e4e6165, 2
82183967d9fde935fc0b0189bb68ccec,242edc6b84c00f0d48c664a020a92c52, 2
4f0abfbee7569e43b80f9aaa256a9bf8,3a362c0e7f9a69276e2d95869a3e143b, 3
ae6a082af3a596a2fcbef378ebfae8c6,14d8c1bbd5f367608c37522e99c47258, 2
a87972100f1fa4091a86d6801620656d,6f33a4a09ae1180a0ee1ff4682b2d21f, 2
3487b8d662448326a09da14416640170,8ffc89162cccaef5a98a4c0bcd241a0e, 2
53759a2ecddad2bb87a079a1f1519f73,0bcc3eeca39e1064258aa1e932269894, 7
d191e54bd50ba045ac5bc9336572886f,38cd38029795797c97b73421fdad08cf, 2
338a394da06eb5deff048f151d13151e,769106ca9d176076a3f0debb980e64ba, 2
8d28eb3a7309368ca0de19e016266251,6f46359e56f51d5deded13adcd1c255c, 2
3ea7e516d573a0445abc7cab48949be0,57a2ee969286488b5437acce27b74259, 2
24ea331e89e0cc6fde885752b3eb2c23,4fa7e168d8cf9a9cb233e7a0d2821e94, 2
c2b534c5a4a6cbfc41aeaf362fb0c060,7a5b821fca01c5a75fa33c06f249e0f5, 2
6e423c2d28bfb207e1fd1d6e1df84721,fbc1488c1a1e72ba175f53ab29a248e8, 7
31b8e7c2a22f3dba5183cc110bdd72f7,53d71d8d9d6878f6f0b9fe0ed79445d5, 2
0a4093a4af429dc0a9334300e5c13ae5,aadff88486740e0b0ebe2be6c09476ae, 5
629576b997e202bfb375fc3538a1c838,d76371ba8d578341888d9c3d61ee90f5, 2
c5cb254d666e4420d56b5dc67ff59d29,c6e513054b982283c1cbbb2a45d02d83, 2
7d2e5a2c70a96151cd14274d426589d5,703d742887bb9267f89b675608ba7aa0, 2
3fae92f8d0ebb3317991934a6d717c47,fe6f03cedd96bcbc5c8726c5963fd35c, 2
7d88b36f73acc7533ca83ecbdebd565f,113f80f12c8892f0c59206f70b862b40, 2
84f456958365164420cfc80fbe4c7fab,0d146484c69d613fe015c0229056b065, 2
4754d89182db4010eabbf20da5fb7191,24aba57735be13fd785bc04d1a8812e4, 2
309418595516e14bc2e98487ee4267d1,084b2ab1a0a79a9757008062ddf8b042, 2
4fbee589d3377144a90a338e4ae76dce,2dfbe6c95d43a6a29a0d56e5b9f528f2, 2
9e0e152552a1323f7e5dcf63d50cdae3,2028bf1b01cafb2d2b1901fca4083222, 2
356260965b761056864ff939baeb4b22,b917d488bd4ad4225f8d046a32e2d122, 2
bdc1cae635cc5a6a09d9481495b890c6,5292d2a10d727811b78d5b7dfb6c96b3, 2
7f723c53515b44e16b93397c4149afdc,5a90c762ed3f5a71bbe44860342fd112, 2
f16d9c6688f187efa6ce353d689d85fd,145028037adecb27b1a58cf9597676cc, 2
49d703d64ccd635b04ed7ed75d0f427b,1c9c1e9c68e2311f81258433b7e0092b, 2
41376d63d4c45fe6c7407e838a2befa3,9648b0bf87f29f78dd9fcbfe58d0e6a6, 2
d678178aa4291cd25a755a90188375c8,7b5d8be0e04080e4c8ee6a7ec2f1f597, 2
80d26752db9f24b4822df9aed428d3b6,6d83ca45d94919027131b87caf3b2a6c, 2
5cb678a06e40c3a2e49564fd664dac70,dfb97c88e066dc22165f31648efe1312, 2
1fa4ef78e1b8f0afea31e4ae9578affd,d4fa4ad0e82fea0c12d7cf3f773a03b1, 2
5bd7e57735a44e529bf066fee83a9c60,f35013cb05a9538a4428fa6161b2c96b, 2
a72df9d6b4412dbd03d886846a438a3c,0aabfb375647d9738ad0f7b4ea3653b1, 2
1b7384e0f9f5e4cb914cd3f5535a4cab,9e164b4afdecc7c67fb9b6f12c104e21, 2
6217dab6fce05a4924116e90d7f301c1,d9339c5714743c460a9470730f79f6c5, 2
14dffa241a078aeaebaef48a49e807ca,dd6a505f83dd3c6326aa9856519e0978, 2
cfb79bfbdaf59cfe2e9ae0a071451f32,29ed7e120478b8a6ab3aeb253c6c7220, 2
c61066ec039ab5de17a7d3151f8806c0,ed506becc3430a3a6331df5b4c3eaed3, 2
c89e8c067337f726514a8ef42a523811,981cff5accf28a980a7de3bca3ba9b95, 2
27855ab0b06ec76e035b2df0aefb5f39,8c59dc491e73996f708d433188285ed1, 2
29f4b939c9bce7b71f366ba0eef2c4d8,e44f675b60b3a3a2453ec36421e06f0f, 2
94972ba3b1856e8453d8a0b4d522aa36,46d9734c42793de762a7ca5db95ecdd1, 2
813329d52f377306fa1614ca9a962cd5,e5da60b217874889dd4becf29412d793, 2
25055c4ea763803958c5c79b99a00439,39c077875cf3aa49a65aabe97ea0c0d8, 2
a1e33e0a3ead282527fab4ff0f72706b,4407440c06d8c11ce1b2e61c4382a8f3, 2
880be32f4db1d9f6e2bec38fb6ac23ab,14dffa241a078aeaebaef48a49e807ca, 2
be93f4f9930c70a83456e2c9cb408a85,0aabfb375647d9738ad0f7b4ea3653b1, 2
779e74ce337266c06bf392935ab34bc8,1b0e9a414e59a00b13262ffb248ed9b4, 2
a6b56b20f93907299eef6ea711338269,3bbacbe586e957acbf26c63b3ed532a3, 5
af2d506fb01b724e03591349ad36b67e,afdbe4b0aad75651b1a127946a589449, 2
0cf41187284d7f099adc8415a743ebbd,19884358087155dcb193ae99f344fa30, 2
9ddefe6012ab29194435ee63df2779a1,61937887eb6ee0b405a5759756426486, 2
013ee64977aaa6b2b25475095162e0e9,f6fa93875f4a7dac03e0a22143f4d815, 2
42faf2e98f0486405f5dfac48e5cba7d,6fb42788c5ef9affaa2fec30ca8b6053, 2
c64fe38b4cd06cf7160d9505aa87b8c4,40b6762970c412b5b5392cd0d4c006b1, 2
06dce482ace017e78349b6f1fa83a022,730937a8c78836ad923291765cbd8b38, 2
4eb3e07a4b54437a7f63eeb577ebf73a,2eb6e8f39feaf75fc5163f774d38f0f1, 2
38273c03eb0f88327f62c1d521260623,8a9efe06f7135fd2dfc7b84b30144bda, 2
d017a2151d543a9885604dc62a3d9dcc,0a28355911f72609e396a3dc10b11c90, 2
8733e369905b1de9a955ced731e9717a,1395c0f64373a0771d89b9f16f185dc6, 2
1ee194d6fcec9e4cbaeef1a99a6911a2,8155728af949f234b666bf60ed257e6a, 2
52d5dde0ddeb4e7544b584c92a38fef8,67cee25aae565b8f1182ea8c37440103, 2
ae7d28dfad9876194f728695f1a51283,608f44934fbb70de5e05998ae59f4e46, 2
6bd248f93425ceeb625a8a97e2404112,6a2961a3f5c85026ed1b3406a9ac27cd, 2
06f0e85c7892d5df893f332706340af1,fcaab5d7f656094e49fbe4ee3a506658, 2
ba74c6b75d2ad7503175809688d5a03c,c5b72065154ec27c2d1ed8a654c3348f, 3
c1cf541d5b33a4b04ddc1c3be7aa1c86,bb9a7bcdb8c9facc7f1262db27fb1300, 2
98ae511715bfce7d97ef0ff1859ad05f,e6a8a1b25dccfe76d339f9cd19be7779, 2
bd0c8fe7ca76c396baeb6968121eb825,5373e18844eec682770d139ba29cd32c, 2
e255eb3c42d6fbb54d63d32e4095de49,2cf9ec82c2ca858baedfb2c2e5c06b6f, 2
5fc3e6a4b52b0c414458104ed4037f1c,5d790355cbeded0cd60e25cbc4c527a2, 7
1aba5f6d342892bef219db99ae29f029,f9a4667b264a6823ecdf9d1ab8914faf, 2
87d780fa7d2cf3710aa02dc4ca8db985,8a443635fdf9759915c9be5be2e3b862, 4
07c055536ebf10dfbb6c6db6dbfc36e5,f08c59bc335a381d2b015c4efdc6dae3, 2
1a06a6a66ab23d70e02b8f92650e268f,944a8fa6055b8213f9e715720d4e2d5c, 2
9036be77e0a74cca6eeef0740649b97b,8fa5bb1e4de7a63ee554487c2f2ee076, 2
31c1d1dfbb4b2730140b8bd9248bcd58,b141c668aca84c5877a5c66bd94fedc8, 2
a8bf9a06bef0fe4106c1fc0df21a5eb6,5421431a9abfbdac3006e7aa925c0213, 2
26782e17e3df2c4b6142ac9ddc0af5d4,6309ecb18b264afd138380fe238589f7, 2
5135301d684848b74276f22afcc6781c,1a44ee797acd13dc4585b03de4f8e112, 2
747152211829957938862c1c57a30f16,7dfced4c66ef7bd85f2e30eec92e1b34, 2
4e12e2e91e984c0410e9bfe6ce28ba30,dc68f155e986fb3c7550ae1c6800149a, 2
4006da5107400e5ac48dbcc829a36c42,3c7c75671b25b927f05e68b233263e5f, 2
a4d0871577d73bc394c482dd0998af7d,e044a6c8994164db4e2446054a374b9a, 2
f1443bfa1e4eadc787b25d959f21163b,83b9177e8afdc2719c085b5a96aa441b, 2
1d3d7e2bc2cb75e4e2c798ec9aae0279,1cf4209f5358de32c5cae2c2dbb84aed, 2
419365ae77de855075ecb3c55d2ebc10,65e6eb6259c9963d133eae35ca1ee2cd, 2
f99af3a3d10f7a52df7eb10abd1b72be,7a9cf133da2a6494259ffeeab11b6276, 2
632b3e2be69e6d3ab1eb59c87bb8c3eb,a53d9459ab35c28053d6b7732fb8ca07, 2
389d119b48cf3043d311335e499d9c6b,0bcc3eeca39e1064258aa1e932269894, 10
9456cf1bbafac590a3b7698a06cb190f,94b67faa1e06c405396b019aadf24618, 2
8c591ab0ca519558779df02023177f44,52c80cedd4e90108bf4fa6a206ef6b03, 2
1f1354b0aa934e7ad75546467a6d028b,67f9d01bcd84e2229ba6f8a75b635b40, 2
79b34bfd104ba0110090a32b86572944,fc8595227785863846b7daa2ae3f2c9b, 2
6a23ae3187f1dac41b7210a8c7739d6b,a97a0ec5a609c8af654b79e9a96d12af, 2
0cf2faf9749f53924cea652a09d8e327,4a5c3967bfd3629fe07ef4d0cc8c3818, 2
eebbed5ed3b134eceb717496c47652ba,99a4788cb24856965c36a24e339b6058, 4
a92930c327948861c015c919a0bcb4a8,2136c70bbe723d338fab53da3c03e6dc, 2
064c975d37d3c646bd94d94c6e16f37e,24543438ec09114a42a153f76ae693f2, 2
4c4ac406dc3f4a2e7805e4b578d0fa0a,5fe7fd1b8ea02958b45106dcd79874e8, 2
8994980b6420059104bb47e2cb680e0a,555062e73d3fbad985916bb59d62067c, 2
64ec83de8f0026319c8829351e3d6e23,24543438ec09114a42a153f76ae693f2, 2
66e9fb73e349cba44b29951e558a6780,574597aaf385996112490308e37399ce, 2
bad4b094223996122f7ac8348faca465,1d7db62a21ffb4f220d3e8a05fa77e02, 2
7cee15aa6f33557c7056ba1fee542b79,8ef18e8943b9f07649b045b72df449cb, 2
9ddd762ee8a13576a809dc66f22aa2b5,81b6c7c058add831803fcbba6dcc1df2, 2
438b5ad4eda7949fae4a4b834a69bcd6,cec09725da5ed01471d9a505e7389d37, 2
f0c1c1d5ec61ce4c4846abd4283631df,4715eb4e21b1833327567e8c62ce5790, 2
368c6c730842d78016ad823897a372db,be0a8cb3c50011daec32f4d8ecdccb28, 2
0ca16017057f20d572b8c01fcd7c5c28,a8828da272eadaa78eed16beefd526fa, 2
a3a10562c9d134b92f04b8cce298d037,d3a386ad58b99f0ddcc216ed9efb03c3, 2
4ba237d0c64f22e4d22ec19af9cfd1f4,ca165220cdeb3367ea870193baf4a7cd, 2
27761f21b03a32be1aad6ebaebddd747,5dcd17b12ed2175d4fe6157e047d7be2, 2
e9b2560544c293e02f2b966041e10f24,719d571299707561c34ba04ab867b32a, 2
7a0f37fda63d1cd7dac2451494eb6e69,9ad75bd7267e5c724cb42c71ac56ca72, 2
df676834e2a38e1bf267bd85a2dc8e3a,564a04f027fb97b53ca08464632db860, 2
6e4b48692263d4b62965273275cb2b66,13a7ea24fee9ef57c3b7b5b69d3b4cda, 2
cc59cf334461196527f790e5c9191ece,4e5dc46fe4e31dd605f374ee43f0268e, 2
a9f480bfc49f0b85e8394e1cdf685b4e,1bfe62f326ac7bec0f5a83c10cfff228, 2
c0400a62c5019cdc69bfc76d39b1cfb4,4bc15899b2cd7ade6db2fb0a5188cd24, 2
c9b8a74a8865b966e660cc1f7b4e32a9,a03e401d58a45187271718c5d7610422, 2
fa814ebf85f1640b2acea3c4378d40f9,4ed8030b452688a37d26044e966eff12, 2
806dadaa58bab7f4f6c0e7c1f334975e,cd2ea14a901da3b47b33516f3ca6929e, 2
bff2390f68a7b76b01ef61b684888261,d9e7d13814ea50f9ae1f612ef6b3a1f1, 2
daef10c972d7295283e377d5fd9985f1,8ccaa3f8b171b199e37294ece30815a3, 2
ea4d546188ec8252ef66cff2f9c9ed9f,6167837141fac33cf09874ab78dcca86, 2
8e26479962cb257aba82c608c10469e5,d3ce671d83f4434fbe5a05ff93427ef0, 2
b84a91f1e58b1f44daf3a9b74a83f1d8,d04e48982547095af81c231c3d581cb6, 2
9eacfe990da87a66d7fc95e4f97bad14,50046ff3c7e886839388c4532a5ba24f, 2
e256d05115f9eb3766f3ab752132a4e2,1dc7685f4fdb9622d84ae2ec658d5bbf, 9
70431405f38dc4a0ee25fbfba20dbd16,b6665355b9d865e088250a5c8d7b36c1, 2
a00a22560435cc439faf6163eabc1ef8,ae9b8e8d0dcd7ca369276380ee8ce659, 2
3258acb04d37e2f91f76c9250f3b80a0,5f42d57952b7815098979a5c4fa6f82a, 2
852f63621d87c7e78bfc4246a251e11f,7c888c2f683671fce1d3a9db421ab15e, 2
4167a7ae0930579d1f27d465a1a042f0,c589625c8ccc7bfd2e8f1fb041e24c4a, 3
1600dcf1cea8c0c83702e07b577ab231,ff55834c0b3272853dfe62340f2bb91b, 2
99a4788cb24856965c36a24e339b6058,9ad75bd7267e5c724cb42c71ac56ca72, 2
525cb8d7fb28b9615a1cf6dd55074865,dd768d259ee6054e0dadd66c8e2be0b6, 2
99444c1e11fc38755dae86f5c67d3d1a,399f54c06661d06ca45c6e24ed238e0e, 2
d3c3a9ea27f69d8137ff129a53ec4740,507914b4af243e0589c389ac50545ef6, 2
b6cefe1d620b9208fe6fae76b2c72887,aa0568a1b7093748a1922993f5817983, 2
826990bc0af28681bde1dcd66a336763,41e69d7f18786d26805f7067f605e675, 2
0cf2faf9749f53924cea652a09d8e327,678c229b41c0e497d35a25a8be1cc631, 2
8279f484b70cb6fb2a87f36e766bd559,eaf84e31d1e891449aa5cf7130e75fc6, 2
389d119b48cf3043d311335e499d9c6b,368c6c730842d78016ad823897a372db, 11
39b86f4e3aedf22731990099a660a6f5,a1250bbcaa645885c9165eab1573b5c6, 2
cd82271424be9568801391194697361c,28dc766929435d5a8555ce85e2f82667, 2
0c46413e9062e5e91fdf39a9142427b5,d70c831282615555625658baeb52eaa6, 2
731599825523e54feea5f4678ca8f54f,96ea4f32befa14bd8ab36fd6827a5e3f, 3
777d2e438a1b645f3aec9bd57e92672c,705b4a0072a3ecf575b497f895234364, 2
563d3acc8617b83d2db122e43905a17d,f98f1e2ce655ba8f88a8593e80243cca, 2
0ec96e6d31a1493b0475805c9ae1a0a2,e9a69340883a438c3f91739d14d3a56d, 2
fc6b299cf83fa76632dd1b0a2c611f33,3234b4f9542a9f6a450e988820390fab, 2
41376d63d4c45fe6c7407e838a2befa3,26479f7e6b832d2e19a14dd8393bb30f, 2
4cd6ba4ea3112de8fc238307c4dc6307,0dfb3f08547a24999bb7ec4d025b7d7d, 2
d84a83ff61bb8049f7e620bc023f373d,cd304278981c392c0b5ea2de4bcb6e2b, 2
d2d39433df84064b1556612cc52cefca,dc52f0f5d3ec37a93eaf956cde4e5d2c, 2
ce003d873dc7d3c9482b894f2f2cc3e3,1fe7076c53248559454a7e1d6c1037f9, 3
c7f94c1833b036167fcebd72310a4e5d,23fa975ce8503131504051933f2643af, 2
7935ddc510afb7d08989660b382b7f26,0979deef723cf684a3aa7e4303f99fe3, 2
653b6b1217fba117599afcc015ffd50a,4901f0f8eba79934ba3cdfa1fbc02893, 2
1d0e69d769465dd7bacc44f752215f10,0efaf4b155c6545bdc426ec0722cceaa, 2
715ff1d94c99db18163cae1eb40f9bb0,b217a380fe548cd65a8d6f18a9c0eb28, 2
b018c22a201761d4890a4a33ba8f0633,806dadaa58bab7f4f6c0e7c1f334975e, 2
410d5b211dce5611e7a6412bf0cc30fa,207bb2d8180c2c7654872f6fab96e40e, 2
4f88323d03ffaf090b8fb0116b33c95e,3e5201fe0d1ba474d9b90152c83c706c, 4
186fe07c8b8005ec6a498587ffbc1352,555cdc8ae3abc9870afa02367539b799, 2
186fe07c8b8005ec6a498587ffbc1352,6c55ba2343f9df32c7f88a468352ff22, 2
1078e04ece7f1498a5ea393bf9c4eb98,6d0af4d8b482cc38d72acafc37bdd8f1, 2
6f4f2bb136fd2d8e8229355d8fec6b67,11fd9d7ba552e1d28872e008acf1e050, 2
7ca5f56188492e30c50ba64de188aae7,0152f69b6cf919bcdaf117aa8c43e5a2, 2
924260f2993f33c639e6226173f07e8f,5eae236b07a8c5db6299c7f9c3ba2e6e, 2
eb048e296b8db6cd64b1bafd9500786c,a1dd59756b92c62cd39375d0b0222698, 2
6e9e036c6017814b391e3059fdc9d315,a9b36aaa68ebd315701524c822800f29, 2
5bf143472b353eb9135f9eb9c2154497,130482add9fd75ccb6c57ba007694a2d, 2
17d8b8e9c21ec0fc5b33724e32fe422e,d25bbb182b51d1594fe3b54a27ae143e, 2
993ac19aa975075775c16ba15426f8be,da7813106f94601e6022f50017299e2f, 2
f3fad6d734fb27bf8a548562e04f9a5e,ae23e5838bdd9b5fa518342c066b8290, 2
b1d1dedf9404cb40c2cb575270828994,9041a4cde4a900bc259d3b1b6847f6b1, 2
a1e247b4cedaed462f50049a633345da,8a26f391ab8b209f67d87dd358f6f004, 2
ff2c1ec09b1bb340e84f0d6b21cc7dbb,b8411dee248601bc460bac8e1fb8a102, 2
81fa3a54b696e8510a2f5cd69b29337d,e0d64dcfaa3b6db5c54ca298ae101d05, 2
e7db7c40ea6647c808d48581f1308d88,c2ece64199af7a53793ed9612a89a8cd, 2
b6ada73818651fe7e64be10653062ea2,1ba4e3fe92f16fd5a8942f7b7d804b52, 2
e9b3cf27d68caa64832c4a7c460abcb9,cf1d8e226162a1d0ad61f29b7ed72d82, 3
ca1bcde1715f1d903681187ef59e459c,575a31c3324630960ae12bf5bb9618e4, 2
1cbae91a0159b540e3d3a43193d3e970,707bca6b5d739372cad12a1694ca7d0b, 2
d2c7a1e57b8f3e74095798f867334b36,0bdd9a52d192d64770e33ae559512478, 2
d6fa8b99ed80bff9dcddd3fdefa6e68d,5dae498eff2d80057f56122235a36aff, 2
afae80b31b9d25add3eebd704738958d,84e802ba3fc66fc964e863cadf8c7938, 2
9239c49d7d0e542d0e12a9023771ef51,356bc9278252d4fb0c566e64612fc83e, 2
f39288f58793ce5e6985b3f7832af88c,ac5e164e2eda939ffa46593f90077f9a, 3
a60473775ca8f0337ed9af1b1f55ede1,64b99eed898c1b99a94d93cbf5873690, 2
c9e5a053551073d27ded320bd05971b4,171b509779ad4fe0cbed2a3d95d10c68, 2
3faadd91c89ff779e6cd1fd09a46ee39,7d0e0214a0852cf0c90032c7992cf27f, 2
8b51c6ccc9c0548c951214e1cd1547ff,af680b3406a3179e4a4c2051c5384cfd, 2
9b37a918bcf2c8e1064e867cf1df4637,a9c07eb189dfb45ac5652b6a82f7b008, 2
056010e0e6196d99309275e1b2d12c80,9fdc434e0c81bc6d990065c2a7efb4de, 2
1629b469d01aadb4f92644039ad17d5c,57d79905de06d8897872c551bfd09358, 2
62298e8302e154172f8904c0c2fc620d,76b7fa5da50b22fe17d1e7bbde661106, 2
ed5122a6a757a4fea8f32a6fb95a5135,363218ba55c610b750224f90bdd34be1, 2
a5db7a80a8d9c9d49050360fceb6ffd4,72bb19eb8886399d5a46785146792ba7, 2
d249f9dc99c68bbd2e4301672e0f97c5,824479121ed07485e5195dd6bfe467a1, 2
7f97636768f5bb7b8f2843974b48a1e8,bf730d49d016a80c9c66b4c1768a7933, 2
21b524c4c060169fa75ccf08c7da4627,309dd69eb83cea38c51709d62befe1a4, 2
dcebc51f6a02993ffaa4167c339a3d79,7b0319f86ca302954787a58d2b3831da, 2
b0961721fd839e9982420e807758a2a6,389d119b48cf3043d311335e499d9c6b, 5
ac480ada5f06d9024eae2c6dd9de4c74,65610bb38e3ee3e20a94885411c3feec, 2
5b1f3328a2c6f837ecce21bca1489939,d6fa8b99ed80bff9dcddd3fdefa6e68d, 2
cd3de1984e1a77b441e1b39b8e334330,8814a3da37fb9673a5ac06f82a2a00a9, 2
6f7400c1577bd99fb7c9cd196edb6ae2,9a98180ffbd0765e89f11cc8dd2385f4, 2
38e19855caf485b504d6f33ed31a9eb4,93d8b11d613a563f5a26212282bb145e, 2
